Store,Week,Week_of_yr,Date,Weekly_Sales,Holiday_Flag,Temperature,Fuel_Price,CPI,Unemployment
40,75,27,8/7/11,1107366.06,0,67.86,3.784,135.6283333,4.584
40,76,28,15-07-2011,953252.14,0,68.9,3.827,135.7837419,4.584
40,77,29,22-07-2011,980642.1,0,73.34,3.882,135.8738387,4.584
40,78,30,29-07-2011,929096.9,0,67.45,3.898,135.9639355,4.584
40,79,31,5/8/11,1063818.2,0,68.1,3.903,136.0540323,4.584
40,80,32,12/8/11,955506.95,0,68.3,3.88,136.144129,4.584
40,81,33,19-08-2011,943237.12,0,64.05,3.82,136.183129,4.584
40,82,34,26-08-2011,969611.3,0,65.01,3.796,136.2136129,4.584
40,83,35,2/9/11,957298.26,0,63.79,3.784,136.2440968,4.584
40,84,36,9/9/11,1021391.99,1,64.83,3.809,136.2745806,4.584
40,85,37,16-09-2011,890661.79,0,58.28,3.809,136.3145,4.584
40,86,38,23-09-2011,876583.98,0,54.09,3.758,136.367,4.584
40,87,39,30-09-2011,912857.1,0,63.45,3.684,136.4195,4.584
40,88,40,7/10/11,1070389.98,0,50.21,3.633,136.472,4.42
40,89,41,14-10-2011,936751.68,0,53.9,3.583,136.5150968,4.42
40,90,42,21-10-2011,942319.65,0,51.61,3.618,136.5017742,4.42
40,91,43,28-10-2011,941675.95,0,42.09,3.604,136.4884516,4.42
40,92,44,4/11/11,1011321.18,0,35.4,3.586,136.475129,4.42
40,93,45,11/11/11,1037687.07,0,40.75,3.57,136.4618065,4.42
40,94,46,18-11-2011,905399.99,0,41.85,3.571,136.4666667,4.42
40,95,47,25-11-2011,1230011.95,1,32.76,3.536,136.4788,4.42
40,96,48,2/12/11,1059676.62,0,38.51,3.501,136.4909333,4.42
40,97,49,9/12/11,1158708.98,0,34.48,3.47,136.5030667,4.42
40,98,50,16-12-2011,1198670.19,0,29.53,3.445,136.5335161,4.42
40,99,51,23-12-2011,1601585.7,0,24.46,3.413,136.5883871,4.42
40,100,52,30-12-2011,908853.15,1,18.75,3.402,136.6432581,4.42
40,101,1,6/1/12,954576.86,0,23.29,3.439,136.698129,4.261
40,102,2,13-01-2012,780607.52,0,25.9,3.523,136.753,4.261
40,103,3,20-01-2012,811365.42,0,14.02,3.542,136.8564194,4.261
40,104,4,27-01-2012,770157.29,0,22.91,3.568,136.9598387,4.261
40,105,5,3/2/12,979552.34,0,27.86,3.633,137.0632581,4.261
40,106,6,10/2/12,999785.48,1,23.92,3.655,137.1666774,4.261
40,107,7,17-02-2012,975500.87,0,25.56,3.703,137.2583103,4.261
40,108,8,24-02-2012,919301.81,0,29.88,3.751,137.3411034,4.261
40,109,9,2/3/12,927732.02,0,23.79,3.827,137.4238966,4.261
40,110,10,9/3/12,954233.87,0,30.58,3.876,137.5066897,4.261
40,111,11,16-03-2012,891154.18,0,37.13,3.867,137.5843871,4.261
40,112,12,23-03-2012,844490.86,0,52.27,3.889,137.6552903,4.261
40,113,13,30-03-2012,871945.64,0,36.25,3.921,137.7261935,4.261
40,114,14,6/4/12,1132064.23,0,36.54,3.957,137.7970968,4.125
40,115,15,13-04-2012,857811.17,0,40.65,4.025,137.868,4.125
40,116,16,20-04-2012,896979.93,0,55.3,4.046,137.9230667,4.125
40,117,17,27-04-2012,875372.91,0,47.51,4.023,137.9781333,4.125
40,118,18,4/5/12,993311.59,0,44.47,3.991,138.0332,4.125
40,119,19,11/5/12,967729.35,0,52.06,3.947,138.0882667,4.125
40,120,20,18-05-2012,896295.41,0,57.59,3.899,138.1065806,4.125
40,121,21,25-05-2012,991054.49,0,65.25,3.85,138.1101935,4.125
40,122,22,1/6/12,1037464.27,0,64.75,3.798,138.1138065,4.125
40,123,23,8/6/12,1079386.88,0,55.78,3.746,138.1174194,4.125
40,124,24,15-06-2012,977950.28,0,63.39,3.683,138.1295333,4.125
40,125,25,22-06-2012,1033552.18,0,69.32,3.629,138.1629,4.125
40,126,26,29-06-2012,988764.84,0,64.42,3.577,138.1962667,4.125
40,127,27,6/7/12,1182901.56,0,69.08,3.538,138.2296333,4.156
40,128,28,13-07-2012,979848.71,0,67.48,3.561,138.263,4.156
40,129,29,20-07-2012,968502.38,0,70.45,3.61,138.2331935,4.156
40,130,30,27-07-2012,954396.85,0,67.88,3.701,138.2033871,4.156
40,131,31,3/8/12,1068346.76,0,70.15,3.698,138.1735806,4.156
40,132,32,10/8/12,1007906.43,0,70.09,3.772,138.1437742,4.156
40,133,33,17-08-2012,969387.48,0,69.41,3.84,138.1857097,4.156
40,134,34,24-08-2012,945318.47,0,63.91,3.874,138.2814516,4.156
40,135,35,31-08-2012,987264.67,0,66.11,3.884,138.3771935,4.156
40,136,36,7/9/12,1088248.4,1,65.06,3.921,138.4729355,4.156
40,137,37,14-09-2012,901709.82,0,59.38,3.988,138.5673,4.156
40,138,38,21-09-2012,899768.4,0,54.12,4.056,138.6534,4.156
40,139,39,28-09-2012,919595.44,0,50.98,4.018,138.7395,4.156
40,140,40,5/10/12,1069112,0,57.21,4.027,138.8256,4.145
40,141,41,12/10/12,982523.26,0,47.35,4.029,138.9117,4.145
40,142,42,19-10-2012,918170.5,0,46.33,4,138.8336129,4.145
40,143,43,26-10-2012,921264.52,0,49.65,3.917,138.7281613,4.145
41,1,5,5/2/10,1086533.18,0,30.27,2.58,189.3816974,7.541
41,2,6,12/2/10,1075656.34,1,23.04,2.572,189.4642725,7.541
41,3,7,19-02-2010,1052034.74,0,24.13,2.55,189.5340998,7.541
41,4,8,26-02-2010,991941.73,0,21.84,2.586,189.6018023,7.541
41,5,9,5/3/10,1063557.49,0,32.49,2.62,189.6695049,7.541
41,6,10,12/3/10,1023997.71,0,33.4,2.684,189.7372075,7.541
41,7,11,19-03-2010,1006597.69,0,36.7,2.692,189.734262,7.541
41,8,12,26-03-2010,1015196.46,0,32.3,2.717,189.7195417,7.541
41,9,13,2/4/10,1168826.39,0,41.31,2.725,189.7048215,7.363
41,10,14,9/4/10,1082158.21,0,37.3,2.75,189.6901012,7.363
41,11,15,16-04-2010,1043388.79,0,46.79,2.765,189.6628845,7.363
41,12,16,23-04-2010,1067340.74,0,45.29,2.776,189.6190057,7.363
41,13,17,30-04-2010,1063960.11,0,40.2,2.766,189.575127,7.363
41,14,18,7/5/10,1175738.22,0,41.5,2.771,189.5312483,7.363
41,15,19,14-05-2010,1116439.02,0,40.23,2.788,189.4904116,7.363
41,16,20,21-05-2010,1163234.33,0,50.59,2.776,189.467827,7.363
41,17,21,28-05-2010,1246654.24,0,56.97,2.737,189.4452425,7.363
41,18,22,4/6/10,1305068.1,0,60.13,2.7,189.422658,7.363
41,19,23,11/6/10,1217199.39,0,63.36,2.684,189.4000734,7.363
41,20,24,18-06-2010,1202963.06,0,54.9,2.674,189.4185259,7.363
41,21,25,25-06-2010,1174209.52,0,66,2.715,189.4533931,7.363
41,22,26,2/7/10,1273279.79,0,69.39,2.728,189.4882603,7.335
41,23,27,9/7/10,1176079.59,0,60.93,2.711,189.5231276,7.335
41,24,28,16-07-2010,1179788.38,0,69.06,2.699,189.6125456,7.335
41,25,29,23-07-2010,1192213.87,0,70.77,2.691,189.774698,7.335
41,26,30,30-07-2010,1211136.63,0,70.07,2.69,189.9368504,7.335
41,27,31,6/8/10,1338132.72,0,69.21,2.69,190.0990028,7.335
41,28,32,13-08-2010,1285976.53,0,70.24,2.723,190.2611552,7.335
41,29,33,20-08-2010,1353838.39,0,66.19,2.732,190.2948237,7.335
41,30,34,27-08-2010,1173131.63,0,70.59,2.731,190.3284922,7.335
41,31,35,3/9/10,1223355.5,0,64.13,2.773,190.3621607,7.335
41,32,36,10/9/10,1172672.27,1,63.3,2.78,190.3958293,7.335
41,33,37,17-09-2010,1111170.91,0,62.4,2.8,190.4688287,7.335
41,34,38,24-09-2010,1110941.78,0,60.11,2.793,190.5713264,7.335
41,35,39,1/10/10,1109216.35,0,62.67,2.759,190.6738241,7.508
41,36,40,8/10/10,1162042.24,0,57.1,2.745,190.7763218,7.508
41,37,41,15-10-2010,1133913.33,0,49.91,2.762,190.8623087,7.508
41,38,42,22-10-2010,1156003.7,0,48.09,2.762,190.9070184,7.508
41,39,43,29-10-2010,1144854.56,0,42.16,2.748,190.951728,7.508
41,40,44,5/11/10,1163878.49,0,46.74,2.729,190.9964377,7.508
41,41,45,12/11/10,1175326.23,0,38.99,2.737,191.0411474,7.508
41,42,46,19-11-2010,1172155.28,0,31.34,2.758,191.0312172,7.508
41,43,47,26-11-2010,1866681.57,1,25.3,2.742,191.0121805,7.508
41,44,48,3/12/10,1220115.75,0,33,2.712,190.9931437,7.508
41,45,49,10/12/10,1434908.13,0,33.9,2.728,190.9741069,7.508
41,46,50,17-12-2010,1627904.68,0,31.51,2.778,191.0303376,7.508
41,47,51,24-12-2010,2225016.73,0,29.81,2.781,191.1430189,7.508
41,48,52,31-12-2010,1001790.16,1,25.19,2.829,191.2557002,7.508
41,49,1,7/1/11,1153596.53,0,23.76,2.882,191.3683815,7.241
41,50,2,14-01-2011,1052609.16,0,22.44,2.911,191.4784939,7.241
41,51,3,21-01-2011,1088025.8,0,32.7,2.973,191.5731924,7.241
41,52,4,28-01-2011,1026439.93,0,32.23,3.008,191.667891,7.241
41,53,5,4/2/11,1179420.5,0,14.56,3.011,191.7625895,7.241
41,54,6,11/2/11,1150003.36,1,16.81,3.037,191.8572881,7.241
41,55,7,18-02-2011,1203399.64,0,39.39,3.051,191.9178331,7.241
41,56,8,25-02-2011,1099714.93,0,26.1,3.101,191.9647167,7.241
41,57,9,4/3/11,1229257.7,0,34.99,3.232,192.0116004,7.241
41,58,10,11/3/11,1159089.6,0,31.6,3.372,192.058484,7.241
41,59,11,18-03-2011,1115504.26,0,40.19,3.406,192.1237981,7.241
41,60,12,25-03-2011,1140578.16,0,41.11,3.414,192.1964844,7.241
41,61,13,1/4/11,1179125.48,0,38.16,3.461,192.2691707,6.934
41,62,14,8/4/11,1206252.12,0,42.87,3.532,192.3418571,6.934
41,63,15,15-04-2011,1192982.07,0,39.94,3.611,192.4225954,6.934
41,64,16,22-04-2011,1304481.75,0,42.86,3.636,192.5234638,6.934
41,65,17,29-04-2011,1178841.05,0,39.81,3.663,192.6243322,6.934
41,66,18,6/5/11,1244956.91,0,41.2,3.735,192.7252006,6.934
41,67,19,13-05-2011,1270025.74,0,50.29,3.767,192.826069,6.934
41,68,20,20-05-2011,1244542.33,0,41.11,3.828,192.831317,6.934
41,69,21,27-05-2011,1278304.33,0,50.56,3.795,192.8365651,6.934
41,70,22,3/6/11,1297584.95,0,54.81,3.763,192.8418131,6.934
41,71,23,10/6/11,1311690.11,0,61.1,3.735,192.8470612,6.934
41,72,24,17-06-2011,1289151.84,0,62.3,3.697,192.9034759,6.934
41,73,25,24-06-2011,1244381.98,0,59.54,3.661,192.9982655,6.934
41,74,26,1/7/11,1333347.78,0,67.01,3.597,193.0930552,6.901
41,75,27,8/7/11,1338862.58,0,68.49,3.54,193.1878448,6.901
41,76,28,15-07-2011,1245772.7,0,68.18,3.532,193.3125484,6.901
41,77,29,22-07-2011,1292830.93,0,74.11,3.545,193.5120367,6.901
41,78,30,29-07-2011,1248330.1,0,71.3,3.547,193.711525,6.901
41,79,31,5/8/11,1402233.69,0,72.19,3.554,193.9110133,6.901
41,80,32,12/8/11,1356689.88,0,67.65,3.542,194.1105017,6.901
41,81,33,19-08-2011,1412959.97,0,70.55,3.499,194.2500634,6.901
41,82,34,26-08-2011,1328740.71,0,71.61,3.485,194.3796374,6.901
41,83,35,2/9/11,1283849.38,0,70.37,3.511,194.5092113,6.901
41,84,36,9/9/11,1280958.97,1,58.31,3.566,194.6387853,6.901
41,85,37,16-09-2011,1197019.39,0,54.82,3.596,194.7419707,6.901
41,86,38,23-09-2011,1173059.79,0,55.06,3.581,194.8099713,6.901
41,87,39,30-09-2011,1160619.61,0,61.77,3.538,194.8779718,6.901
41,88,40,7/10/11,1277882.77,0,58.74,3.498,194.9459724,6.759
41,89,41,14-10-2011,1247130.22,0,47.43,3.491,195.0261012,6.759
41,90,42,21-10-2011,1214944.29,0,45.62,3.548,195.1789994,6.759
41,91,43,28-10-2011,1274463.02,0,37.02,3.55,195.3318977,6.759
41,92,44,4/11/11,1315684.86,0,35.04,3.527,195.4847959,6.759
41,93,45,11/11/11,1302499.23,0,32.87,3.505,195.6376941,6.759
41,94,46,18-11-2011,1230118.02,0,36.64,3.479,195.7184713,6.759
41,95,47,25-11-2011,1906713.35,1,36.37,3.424,195.7704,6.759
41,96,48,2/12/11,1292436.23,0,34.53,3.378,195.8223287,6.759
41,97,49,9/12/11,1548661.45,0,17.05,3.331,195.8742575,6.759
41,98,50,16-12-2011,1682368.32,0,25.01,3.266,195.9841685,6.759
41,99,51,23-12-2011,2263722.68,0,25.59,3.173,196.1713893,6.759
41,100,52,30-12-2011,1264014.16,1,34.12,3.119,196.3586101,6.759
41,101,1,6/1/12,1208191.61,0,37.21,3.095,196.5458309,6.589
41,102,2,13-01-2012,1134767.28,0,27.49,3.077,196.7330517,6.589
41,103,3,20-01-2012,1116295.24,0,31.56,3.055,196.7796652,6.589
41,104,4,27-01-2012,1079398.81,0,33.15,3.038,196.8262786,6.589
41,105,5,3/2/12,1208825.6,0,31.65,3.031,196.8728921,6.589
41,106,6,10/2/12,1238844.56,1,22,3.103,196.9195056,6.589
41,107,7,17-02-2012,1330451.46,0,22.52,3.113,196.9432711,6.589
41,108,8,24-02-2012,1224915.66,0,27.89,3.129,196.9499007,6.589
41,109,9,2/3/12,1239813.26,0,27.39,3.191,196.9565303,6.589
41,110,10,9/3/12,1243814.77,0,35.3,3.286,196.9631599,6.589
41,111,11,16-03-2012,1201511.62,0,47.76,3.486,197.0457208,6.589
41,112,12,23-03-2012,1215354.38,0,44.04,3.664,197.2295234,6.589
41,113,13,30-03-2012,1239423.19,0,51.56,3.75,197.4133259,6.589
41,114,14,6/4/12,1460234.31,0,48.48,3.854,197.5971285,6.547
41,115,15,13-04-2012,1323004.73,0,46.84,3.901,197.780931,6.547
41,116,16,20-04-2012,1220815.33,0,43.57,3.936,197.7227385,6.547
41,117,17,27-04-2012,1248950.65,0,57.66,3.927,197.664546,6.547
41,118,18,4/5/12,1359770.73,0,52.86,3.903,197.6063534,6.547
41,119,19,11/5/12,1353285.1,0,50.22,3.87,197.5481609,6.547
41,120,20,18-05-2012,1331514.44,0,55.24,3.837,197.5553137,6.547
41,121,21,25-05-2012,1424500.47,0,54.89,3.804,197.5886046,6.547
41,122,22,1/6/12,1374891.36,0,57.29,3.764,197.6218954,6.547
41,123,23,8/6/12,1436383.84,0,65.11,3.741,197.6551863,6.547
41,124,24,15-06-2012,1384584.59,0,64.92,3.723,197.692292,6.547
41,125,25,22-06-2012,1386407.17,0,66.88,3.735,197.7389345,6.547
41,126,26,29-06-2012,1355600.01,0,76.54,3.693,197.785577,6.547
41,127,27,6/7/12,1456300.89,0,74.47,3.646,197.8322195,6.432
41,128,28,13-07-2012,1332594.07,0,67.24,3.613,197.8788621,6.432
41,129,29,20-07-2012,1347175.93,0,74.06,3.585,197.9290378,6.432
41,130,30,27-07-2012,1344723.97,0,73.31,3.57,197.9792136,6.432
41,131,31,3/8/12,1439607.35,0,73.16,3.528,198.0293893,6.432
41,132,32,10/8/12,1504545.94,0,71.73,3.509,198.0795651,6.432
41,133,33,17-08-2012,1560590.05,0,65.77,3.545,198.1001057,6.432
41,134,34,24-08-2012,1464462.85,0,69.07,3.558,198.0984199,6.432
41,135,35,31-08-2012,1360517.52,0,71.56,3.556,198.0967341,6.432
41,136,36,7/9/12,1392143.82,1,67.41,3.596,198.0950484,6.432
41,137,37,14-09-2012,1306644.25,0,59.39,3.659,198.1267184,6.432
41,138,38,21-09-2012,1276609.36,0,59.81,3.765,198.358523,6.432
41,139,39,28-09-2012,1307928.01,0,56.08,3.789,198.5903276,6.432
41,140,40,5/10/12,1400160.95,0,50.14,3.779,198.8221322,6.195
41,141,41,12/10/12,1409544.97,0,39.38,3.76,199.0539368,6.195
41,142,42,19-10-2012,1326197.24,0,49.56,3.75,199.1481963,6.195
41,143,43,26-10-2012,1316542.59,0,41.8,3.686,199.2195317,6.195
42,1,5,5/2/10,543384.01,0,54.34,2.962,126.4420645,9.765
42,2,6,12/2/10,575709.96,1,49.96,2.828,126.4962581,9.765
42,3,7,19-02-2010,508794.87,0,58.22,2.915,126.5262857,9.765
42,4,8,26-02-2010,491510.58,0,52.77,2.825,126.5522857,9.765
42,5,9,5/3/10,554972.42,0,55.92,2.877,126.5782857,9.765
42,6,10,12/3/10,588363.62,0,52.33,3.034,126.6042857,9.765
42,7,11,19-03-2010,519914.1,0,61.46,3.054,126.6066452,9.765
42,8,12,26-03-2010,478021.68,0,60.05,2.98,126.6050645,9.765
42,9,13,2/4/10,505907.41,0,63.66,3.086,126.6034839,9.524
42,10,14,9/4/10,582552.26,0,65.29,3.004,126.6019032,9.524
42,11,15,16-04-2010,549528.16,0,69.74,3.109,126.5621,9.524
42,12,16,23-04-2010,492364.77,0,66.42,3.05,126.4713333,9.524
42,13,17,30-04-2010,477615.87,0,69.76,3.105,126.3805667,9.524
42,14,18,7/5/10,582846.22,0,71.06,3.127,126.2898,9.524
42,15,19,14-05-2010,564345.55,0,73.88,3.145,126.2085484,9.524
42,16,20,21-05-2010,504403.16,0,78.32,3.12,126.1843871,9.524
42,17,21,28-05-2010,484097.03,0,76.67,3.058,126.1602258,9.524
42,18,22,4/6/10,556046.12,0,82.82,2.941,126.1360645,9.524
42,19,23,11/6/10,607218.6,0,89.67,3.057,126.1119032,9.524
42,20,24,18-06-2010,529418.64,0,83.49,2.935,126.114,9.524
42,21,25,25-06-2010,484327.56,0,90.32,3.084,126.1266,9.524
42,22,26,2/7/10,507168.8,0,92.89,2.978,126.1392,9.199
42,23,27,9/7/10,570069.48,0,91.03,3.1,126.1518,9.199
42,24,28,16-07-2010,558837.27,0,91.8,2.971,126.1498065,9.199
42,25,29,23-07-2010,491115.86,0,88.44,3.112,126.1283548,9.199
42,26,30,30-07-2010,469598.57,0,85.03,3.017,126.1069032,9.199
42,27,31,6/8/10,579544.21,0,86.13,3.123,126.0854516,9.199
42,28,32,13-08-2010,583079.97,0,88.37,3.049,126.064,9.199
42,29,33,20-08-2010,500945.63,0,89.88,3.041,126.0766452,9.199
42,30,34,27-08-2010,465993.51,0,84.99,3.022,126.0892903,9.199
42,31,35,3/9/10,524658.06,0,83.8,3.087,126.1019355,9.199
42,32,36,10/9/10,589091.04,1,84.04,2.961,126.1145806,9.199
42,33,37,17-09-2010,536871.58,0,85.52,3.028,126.1454667,9.199
42,34,38,24-09-2010,492262.96,0,85.75,2.939,126.1900333,9.199
42,35,39,1/10/10,481523.93,0,86.01,3.001,126.2346,9.003
42,36,40,8/10/10,599759.45,0,77.04,2.924,126.2791667,9.003
42,37,41,15-10-2010,559285.35,0,75.48,3.08,126.3266774,9.003
42,38,42,22-10-2010,522467.51,0,68.12,3.014,126.3815484,9.003
42,39,43,29-10-2010,476967.65,0,68.76,3.13,126.4364194,9.003
42,40,44,5/11/10,565390.4,0,71.04,3.009,126.4912903,9.003
42,41,45,12/11/10,588592.61,0,61.24,3.13,126.5461613,9.003
42,42,46,19-11-2010,524316.21,0,58.83,3.047,126.6072,9.003
42,43,47,26-11-2010,522296.71,1,55.33,3.162,126.6692667,9.003
42,44,48,3/12/10,500250.8,0,51.17,3.041,126.7313333,9.003
42,45,49,10/12/10,585175.24,0,60.51,3.091,126.7934,9.003
42,46,50,17-12-2010,537455.65,0,59.15,3.125,126.8794839,9.003
42,47,51,24-12-2010,555075.27,0,57.06,3.236,126.9835806,9.003
42,48,52,31-12-2010,428953.6,1,49.67,3.148,127.0876774,9.003
42,49,1,7/1/11,592947.75,0,43.43,3.287,127.1917742,8.744
42,50,2,14-01-2011,613899.15,0,49.98,3.312,127.3009355,8.744
42,51,3,21-01-2011,533414.62,0,56.75,3.336,127.4404839,8.744
42,52,4,28-01-2011,499081.79,0,53.03,3.231,127.5800323,8.744
42,53,5,4/2/11,586886.16,0,44.88,3.348,127.7195806,8.744
42,54,6,11/2/11,628063.88,1,51.51,3.381,127.859129,8.744
42,55,7,18-02-2011,556485.1,0,61.77,3.43,127.99525,8.744
42,56,8,25-02-2011,526904.08,0,53.59,3.398,128.13,8.744
42,57,9,4/3/11,570879.04,0,56.96,3.674,128.26475,8.744
42,58,10,11/3/11,607294.56,0,64.22,3.63,128.3995,8.744
42,59,11,18-03-2011,558239.32,0,70.12,3.892,128.5121935,8.744
42,60,12,25-03-2011,522673.62,0,62.53,3.716,128.6160645,8.744
42,61,13,1/4/11,508432.17,0,67.64,3.772,128.7199355,8.494
42,62,14,8/4/11,620087.35,0,73.03,3.818,128.8238065,8.494
42,63,15,15-04-2011,597644.02,0,61.05,4.089,128.9107333,8.494
42,64,16,22-04-2011,534597.69,0,75.93,3.917,128.9553,8.494
42,65,17,29-04-2011,496010.17,0,73.38,4.151,128.9998667,8.494
42,66,18,6/5/11,612337.35,0,73.56,4.193,129.0444333,8.494
42,67,19,13-05-2011,603024.75,0,74.04,4.202,129.089,8.494
42,68,20,20-05-2011,524559.95,0,72.62,3.99,129.0756774,8.494
42,69,21,27-05-2011,503295.29,0,78.62,3.933,129.0623548,8.494
42,70,22,3/6/11,545109.3,0,81.87,3.893,129.0490323,8.494
42,71,23,10/6/11,616701.99,0,84.57,3.981,129.0357097,8.494
42,72,24,17-06-2011,546675.65,0,87.96,3.935,129.0432,8.494
42,73,25,24-06-2011,501780.66,0,90.69,3.807,129.0663,8.494
42,74,26,1/7/11,506343.83,0,95.36,3.842,129.0894,8.257
42,75,27,8/7/11,593234.27,0,88.57,3.793,129.1125,8.257
42,76,28,15-07-2011,591703.82,0,86.01,3.779,129.1338387,8.257
42,77,29,22-07-2011,511316.29,0,88.59,3.697,129.1507742,8.257
42,78,30,29-07-2011,479256.8,0,86.75,3.694,129.1677097,8.257
42,79,31,5/8/11,572603.33,0,89.8,3.803,129.1846452,8.257
42,80,32,12/8/11,603147.26,0,85.61,3.794,129.2015806,8.257
42,81,33,19-08-2011,526641.23,0,87.4,3.743,129.2405806,8.257
42,82,34,26-08-2011,503720.98,0,91.59,3.663,129.2832581,8.257
42,83,35,2/9/11,537124.76,0,91.61,3.798,129.3259355,8.257
42,84,36,9/9/11,608390.94,1,89.06,3.771,129.3686129,8.257
42,85,37,16-09-2011,576837.09,0,77.49,3.784,129.4306,8.257
42,86,38,23-09-2011,528486.45,0,82.51,3.789,129.5183333,8.257
42,87,39,30-09-2011,510243.79,0,82.27,3.877,129.6060667,8.257
42,88,40,7/10/11,649111.23,0,75.01,3.827,129.6938,7.874
42,89,41,14-10-2011,613531.11,0,70.27,3.698,129.7706452,7.874
42,90,42,21-10-2011,537276.41,0,77.91,3.842,129.7821613,7.874
42,91,43,28-10-2011,515599.7,0,72.79,3.843,129.7936774,7.874
42,92,44,4/11/11,597667.21,0,68.57,3.828,129.8051935,7.874
42,93,45,11/11/11,643125.29,0,55.28,3.677,129.8167097,7.874
42,94,46,18-11-2011,567673.87,0,58.97,3.669,129.8268333,7.874
42,95,47,25-11-2011,577698.37,1,60.68,3.76,129.8364,7.874
42,96,48,2/12/11,511883.36,0,57.29,3.701,129.8459667,7.874
42,97,49,9/12/11,619133.48,0,42.58,3.644,129.8555333,7.874
42,98,50,16-12-2011,598437.98,0,50.53,3.489,129.8980645,7.874
42,99,51,23-12-2011,575676.13,0,48.36,3.541,129.9845484,7.874
42,100,52,30-12-2011,454412.28,1,48.92,3.428,130.0710323,7.874
42,101,1,6/1/12,636372.37,0,59.85,3.443,130.1575161,7.545
42,102,2,13-01-2012,664348.2,0,51,3.477,130.244,7.545
42,103,3,20-01-2012,579499.93,0,54.51,3.66,130.2792258,7.545
42,104,4,27-01-2012,538978.67,0,53.59,3.675,130.3144516,7.545
42,105,5,3/2/12,588448.21,0,56.85,3.543,130.3496774,7.545
42,106,6,10/2/12,674919.45,1,55.73,3.722,130.3849032,7.545
42,107,7,17-02-2012,606671.5,0,54.12,3.781,130.4546207,7.545
42,108,8,24-02-2012,564304.15,0,56.02,3.95,130.5502069,7.545
42,109,9,2/3/12,585895.34,0,57.62,3.882,130.6457931,7.545
42,110,10,9/3/12,659816.15,0,57.65,3.963,130.7413793,7.545
42,111,11,16-03-2012,618767.26,0,62.11,4.273,130.8261935,7.545
42,112,12,23-03-2012,561226.38,0,56.54,4.288,130.8966452,7.545
42,113,13,30-03-2012,544408.14,0,67.92,4.294,130.9670968,7.545
42,114,14,6/4/12,652312.11,0,65.99,4.282,131.0375484,7.382
42,115,15,13-04-2012,639123.45,0,70.28,4.254,131.108,7.382
42,116,16,20-04-2012,552529.23,0,67.75,4.111,131.1173333,7.382
42,117,17,27-04-2012,526625.49,0,80.11,4.088,131.1266667,7.382
42,118,18,4/5/12,609274.89,0,77.02,4.058,131.136,7.382
42,119,19,11/5/12,643603.69,0,76.03,4.186,131.1453333,7.382
42,120,20,18-05-2012,590636.38,0,85.19,4.308,131.0983226,7.382
42,121,21,25-05-2012,535764.58,0,86.03,4.127,131.0287742,7.382
42,122,22,1/6/12,521953.78,0,80.06,4.277,130.9592258,7.382
42,123,23,8/6/12,642671.48,0,86.87,4.103,130.8896774,7.382
42,124,24,15-06-2012,606309.13,0,88.58,4.144,130.8295333,7.382
42,125,25,22-06-2012,540031.29,0,89.92,4.014,130.7929,7.382
42,126,26,29-06-2012,507403.77,0,91.36,3.875,130.7562667,7.382
42,127,27,6/7/12,618702.09,0,86.87,3.666,130.7196333,7.17
42,128,28,13-07-2012,628099.08,0,89.8,3.723,130.683,7.17
42,129,29,20-07-2012,530318.39,0,84.45,3.589,130.7012903,7.17
42,130,30,27-07-2012,516352.21,0,83.98,3.769,130.7195806,7.17
42,131,31,3/8/12,573084.71,0,84.76,3.595,130.737871,7.17
42,132,32,10/8/12,576620.31,0,90.78,3.811,130.7561613,7.17
42,133,33,17-08-2012,575997.78,0,88.83,4.002,130.7909677,7.17
42,134,34,24-08-2012,535537.03,0,82.5,4.055,130.8381613,7.17
42,135,35,31-08-2012,504760.57,0,86.97,3.886,130.8853548,7.17
42,136,36,7/9/12,617405.35,1,83.07,4.124,130.9325484,7.17
42,137,37,14-09-2012,586737.66,0,78.47,3.966,130.9776667,7.17
42,138,38,21-09-2012,527165.7,0,81.93,4.125,131.0103333,7.17
42,139,39,28-09-2012,505978.46,0,82.52,3.966,131.043,7.17
42,140,40,5/10/12,593162.53,0,80.88,4.132,131.0756667,6.943
42,141,41,12/10/12,612379.9,0,76.03,4.468,131.1083333,6.943
42,142,42,19-10-2012,541406.98,0,72.71,4.449,131.1499677,6.943
42,143,43,26-10-2012,514756.08,0,70.5,4.301,131.1930968,6.943
43,1,5,5/2/10,647029.28,0,47.31,2.572,203.0642742,9.521
43,2,6,12/2/10,682918.99,1,47.99,2.548,203.2010968,9.521
43,3,7,19-02-2010,658997.55,0,48.77,2.514,203.2479796,9.521
43,4,8,26-02-2010,618702.79,0,48.77,2.561,203.2798724,9.521
43,5,9,5/3/10,658600.05,0,52.89,2.625,203.3117653,9.521
43,6,10,12/3/10,645386.94,0,53.67,2.667,203.3436582,9.521
43,7,11,19-03-2010,668098.49,0,56,2.72,203.195159,9.521
43,8,12,26-03-2010,623097.93,0,54.53,2.732,203.0165945,9.521
43,9,13,2/4/10,650102.8,0,62.19,2.719,202.83803,9.593
43,10,14,9/4/10,693058.34,0,64.37,2.77,202.6594654,9.593
43,11,15,16-04-2010,675282.2,0,69.46,2.808,202.5351571,9.593
43,12,16,23-04-2010,638957.35,0,62.71,2.795,202.4831905,9.593
43,13,17,30-04-2010,630740.11,0,66.91,2.78,202.4312238,9.593
43,14,18,7/5/10,691498.6,0,67.16,2.835,202.3792571,9.593
